* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00585_00581_01744_00581_01717, timestamp=1644836622.337442125
*, L, 177, Bus or Truck, 5.349995744041848, 6.652304942579576, -0.09466586086154727, 179.2261, 4.2602259384364425, 1.490958999444875, 1.9576678117862476
*, R, 180, Sedan, 46.21057531129418, 5.854530715584588, -0.2992237328095307, 178.2101, 2.3611999999999997, 1.1361999999999988, 1.15
*, L, 181, Sedan, 4.308025165740776, -4.217830456836479, -0.6292397916316985, 1.2636000000000007, 2.4306957092537322, 1.0207064361194031, 0.9207602083683013
*, R, 182, Sedan, 40.36827076470058, 5.945719928829021, -0.6659884480574325, 178.87890000000002, 2.2843246118164067, 1.044695213836355, 0.7910681355574323
*, R, 184, Sedan, 33.71049780996498, 6.077728659150125, -0.5971015158576002, 179.19140000000002, 2.734481481481482, 0.9779843621399176, 0.9640748889221122
*, R, 186, Sedan, 25.935167084970544, 6.20511463665207, -0.8033246875000002, 176.96759999999986, 2.6071000000000004, 0.964171759259259, 1.0766753125
*, R, 188, Sedan, 20.282782648719717, 6.521363682390074, -0.4576784068061749, 179.7364, 2.4529816298870024, 1.0885433990120754, 0.9804882407188416
*, R, 190, Sedan, 15.83234157148055, -4.535017952387364, -0.5625576246428178, -3.1355250000000043, 1.5358408745392982, 0.8236951922163223, 0.9287411398519454
*, R, 192, Sedan, 30.05383547463646, -4.683087697523919, -0.5059884480574324, -2.1211000000000055, 2.2843246118164067, 1.0164023222250949, 0.7910681355574323
*, R, 196, Sedan, 10.504826538466768, -4.23530422290912, -0.5424600007523956, -1.489600000000001, 2.386956173837229, 0.9682072003377604, 0.9181649992476042
*, R, 198, Sedan, 14.856642344340798, 6.4790414304779915, -0.6188146057128906, 179.3056, 2.3329000000000004, 1.050909770446426, 1.15
*, R, 200, Sedan, 19.813398693150788, -3.8728147062291285, -0.761198630484918, -3.277049739583357, 1.689992359154366, 0.8042748383863539, 0.7426495021183864
*, L1, 193, Sedan, -1.5245574662245645, -4.194139868111051, -0.43155052310450137, 1.319868352244215, 1.8751461113900323, 0.7204393018423142, 0.6433648550408833
*, L1, 194, Sedan, 35.401117058812815, -4.933958961752978, -1.4817007189712212, -2.913533593749998, 2.3156000000000003, 1.143, 1.15
