* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00479_00475_01426_00475_01399, timestamp=1644836611.737025695
*, L, 161, Sedan, 3.051218671431922, -4.20682572194805, -0.73161705972392, -0.6211000000000002, 2.174045120493034, 0.9177385074626867, 0.6533622604220002
*, R, 162, Sedan, 8.714705990584662, -4.171175266963928, -0.4745703750000001, -0.1718938269674789, 2.42045433334961, 0.951377908953255, 1.0145562499999998
*, L, 163, Sedan, 6.0918463098693705, 7.072548344012298, -1, 178.93490000000003, 1.8577167510291488, 0.8955970119034338, 0.7183865647400924
*, R, 164, Sedan, 15.387521966572589, -3.8901884668676745, -0.4, 0.13010000000000052, 2.0880689398418344, 0.8926033572384547, 0.7148064487349699
*, R, 165, Sedan, 24.624999999999737, 6.622500000000003, -0.1, -184.875, 2.154164751872357, 0.8369347182944313, 0.74341046875
*, R, 166, Sedan, 36.709999999999894, 6.175, 0.3, 179.3973, 2.5813071641791057, 0.9752538805970146, 0.9802490901056926
*, R, 167, Sedan, 41.45999999999991, -4.5200000000000005, 1.3, -0.7100999999999997, 2.3414999999999995, 1.1869, 1.15
*, R, 168, Sedan, 31.762499999999932, -4.707499999999999, 0.1, -0.3807999999999936, 2.3629274626865673, 0.9798464179104477, 0.8265549382883507
*, R, 169, Sedan, 43.92499999999997, 5.757499999999999, 0.1, 178.6859, 2.283586891512586, 0.8869285552279293, 0.7277001203499998
*, L1, 177, Bus or Truck, 110.6930573819801, 4.845893487967241, 0.876784296602718, -179.42876207882625, 4.2602259384364425, 1.490958999444875, 1.9576678117862476
