* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00590_00586_01759_00586_01732, timestamp=1644836622.838015913
*, L, 177, Bus or Truck, 1.2385114638500827, 6.878253421092092, -0.251392414173997, 179.2261, 4.2602259384364425, 1.490958999444875, 1.9576678117862476
*, R, 180, Sedan, 41.660749830092826, 5.612089541535, -0.3, 178.2101, 2.3611999999999997, 1.1361999999999988, 1.15
*, R, 182, Sedan, 35.62576739080487, 5.917548521159347, -0.6659884480574325, 178.87890000000002, 2.2843246118164067, 1.044695213836355, 0.7910681355574323
*, R, 184, Sedan, 29.017085647395106, 5.911297946834111, -0.5971015158576002, 179.19140000000002, 2.734481481481482, 0.9779843621399176, 0.9640748889221122
*, R, 186, Sedan, 21.288271742110737, 6.213280007713479, -0.8033246875000002, 176.46759999999992, 2.6071000000000004, 0.964171759259259, 1.0766753125
*, R, 188, Sedan, 15.62024326651408, 6.474313015868802, -0.6696130678010294, 179.7364, 2.4529816298870024, 1.0885433990120754, 0.9804882407188416
*, R, 190, Sedan, 11.11612123406066, -4.578253764695418, -0.5625576246428178, -5.893337499999996, 1.5358408745392982, 0.8236951922163223, 0.9287411398519454
*, R, 192, Sedan, 25.34529450897695, -4.865317404182898, -0.36598844805743225, -2.1211000000000055, 2.2843246118164067, 1.0164023222250949, 0.7910681355574323
*, L, 196, Sedan, 6.086408214014227, -4.167173496485475, -0.545150635886396, 2.1331678723627054, 2.386956173837229, 0.9682072003377604, 0.9181649992476042
*, R, 198, Sedan, 10.31612217552447, 6.449553608226438, -1.019802434285482, 179.3056, 2.3329000000000004, 1.050909770446426, 1.15
*, R, 200, Sedan, 15.098940291588406, -3.882325148719474, -0.761198630484918, -5.197758289930569, 1.689992359154366, 0.8042748383863539, 0.7426495021183864
*, L1, 181, Sedan, -0.42866878033964895, -4.164912869554314, -0.6729897916316987, 1.8886000000000034, 2.4306957092537322, 1.0207064361194031, 0.9207602083683013
*, L1, 193, Sedan, -5.648650559395719, -4.307880864858475, -0.2868099598216034, 0.034982272651238544, 1.8751461113900323, 0.7204393018423142, 0.6433648550408833
*, L1, 194, Sedan, 30.80480634306032, -4.895243833266928, -1.3082003921661207, -2.131912499999999, 2.3156000000000003, 1.143, 1.15
