* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00457_00424_01270_00424_01269, timestamp=1643357335.938943916
*, R, 139, Sedan, 26.009496060851234, -0.6654725489752309, -0.394862352045687, -1.691964285714286, 2.3209999999999997, 0.9515631232696465, 0.8281142104543123
*, L, 145, Sedan, 12.997770392780295, 15.40073495449494, -0.7179631524623814, 178.82082045594083, 2.2670422446289065, 1.0167601611993382, 0.874396973697543
*, R, 149, Sedan, 32.10444115205368, 21.609171918883824, -1.1290425409534903, 176.92750719499594, 2.206509786405951, 0.91821826409844, 0.7983375027915515
*, R, 150, Sedan, 35.45247934192452, 18.585158066340043, -0.4496305685670363, 179.19646607142863, 2.3966014231508526, 0.9089645234813634, 0.9009049368028893
*, R, 151, Sedan, 33.856787546090345, 15.15450758177667, -0.35604224864759026, 179.5651, 2.0801674182269014, 0.9161756607012359, 0.8379748872659647
*, R, 153, Sedan, 44.27538953696512, 15.196076212679145, -0.2862958894290688, 177.45895724826386, 1.77837939453125, 0.835100523560209, 0.7526178010471203
*, R, 154, Sedan, 52.48925928186273, 15.000591148276623, -0.4433454500482684, 177.31449238488977, 2.233590813401775, 0.9861973791090545, 0.7592216072433982
*, R, 237, Pedestrian, 12.192798678290274, -6.188121575755758, -0.11312499999999992, 87.9454, 0.4861, 0.402, 1.096875
*, R, 238, Pedestrian, 26.29052904999702, -7.171699548538058, -0.1, 171.65458911857596, 0.3538095601774894, 0.4096998514740858, 0.9116837053733623
*, L1, 143, Sedan, 2.2314776674632784, 15.603308200970126, -0.7138929284461505, 179.44520000000006, 2.1960586262044357, 0.9959148319657886, 0.9161070715538494
*, L1, 144, Sedan, 3.397913379260899, 21.97512533412828, -1.0572355252504346, -178.0327571428571, 2.192782787899203, 1.0442162200477612, 0.812764474749565
*, L1, 146, Sedan, 15.12858324322453, 19.5141249682182, -0.6983015672229415, 178.36605000000003, 2.1182361530928175, 1.0437180765464087, 0.9116984327770579
*, L1, 148, Sedan, 25.751247962823072, 24.392014610645674, -0.8646285326078011, 175.3183956335415, 2.3899999999999992, 0.92182808983945, 0.7762824860155894
*, L1, 152, Sedan, 45.70415197717102, 18.62756823962627, -0.24066169435838194, 177.836564842353, 2.0271693543994798, 0.8722890052356022, 0.8479367146596859
*, L1, 157, Sedan, 64.42389127354812, 15.257167328743892, -0.19461758899564616, 179.80777501611783, 2.3349974999999996, 0.9658414326534998, 0.7849314217181205
*, L1, 235, Pedestrian, 55.89491822112723, -6.664107481649808, 0.5852228873903231, 8.886180839995895, 0.23781081514982644, 0.29379027207443364, 0.8979057591623036
*, L1, 236, Pedestrian, 56.36997363185583, -7.783792029353208, 0.09191434356705719, 13.522569809039744, 0.2983540196907166, 0.4122860159352121, 0.7738095166598913
*, L1, 239, Pedestrian, 0.06457860889349831, -5.3451366410326955, -0.4571623036649215, 105.88950000000001, 0.281909904563217, 0.3096077812040967, 0.8408376963350785
