* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00405_00372_01114_00372_01113, timestamp=1643357330.739560643
*, L, 138, Sedan, 6.823776476480816, 11.96142740898813, -0.7796599073857112, -0.5454000000000004, 2.176665, 0.8126094455614246, 0.6817172878086566
*, R, 139, Sedan, 12.33526088356939, -0.11425122087894124, -0.5968857895456873, 1.125, 2.3209999999999997, 0.9515631232696465, 0.8281142104543123
*, L, 140, Sedan, 34.1371141386544, 37.55386975451529, -0.6258181600958601, 98.8874443179865, 2.1586689405487807, 0.9643704789568679, 0.9781453791793264
*, R, 141, Sedan, 38.219592412292975, 26.31340535421413, -0.45371011137962225, 146.21068591069758, 2.6482317073170725, 0.9697541815056547, 0.9980086386203766
*, R, 142, Sedan, 43.577496873798026, 18.314774097441983, -0.21210553886444897, 178.69778467880406, 2.506513549779104, 0.9727568305462081, 0.8836368337376774
*, R, 143, Sedan, 46.22803179214914, 14.662316714813528, -0.01717417844615002, 178.77115039211077, 2.1960586262044357, 0.9959148319657886, 0.9161070715538494
*, R, 145, Sedan, 54.015135185187, 14.442658802689238, 0.3202965949902023, -179.99456467033116, 2.2670422446289065, 1.0167601611993382, 0.874396973697543
*, L1, 144, Sedan, 55.83696165480634, 20.853596989015223, -0.14689771461188594, -179.51569582997755, 2.192782787899203, 1.0442162200477612, 0.812764474749565
*, L1, 151, Sedan, 62.798807951495306, 14.215134028990756, 0.29733967420672125, 179.5651, 2.0801674182269014, 0.9161756607012359, 0.8379748872659647
*, L1, 153, Sedan, 71.4764773019288, 14.10156929296065, 0.327501224513036, 175.81893137614796, 1.77837939453125, 0.835100523560209, 0.7526178010471203
*, L1, 154, Sedan, 78.07054697913338, 13.890103364878996, 0.38524406379350695, -176.9393858001376, 2.233590813401775, 0.9861973791090545, 0.7592216072433982
*, L1, 237, Pedestrian, 36.70976745315215, -6.732405916798598, -0.4219829097933891, 87.9454, 0.4861, 0.402, 1.096875
*, L1, 239, Pedestrian, 19.293811046094675, -5.377138076343726, -0.4571623036649215, 105.88950000000001, 0.281909904563217, 0.3096077812040967, 0.8408376963350785
