* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00475_00442_01324_00442_01323, timestamp=1643357337.739767411
*, R, 139, Sedan, 29.94404878396017, -0.36387506446590123, -0.31834477392068683, 1.5793875558035728, 2.3209999999999997, 0.9515631232696465, 0.8281142104543123
*, L, 148, Sedan, 10.949974221137046, 25.064608094938922, -1.311311263984411, 169.8212642857143, 2.3899999999999992, 0.92182808983945, 0.7762824860155894
*, L, 149, Sedan, 13.185338779911014, 21.990195590619418, -1.1396624972084484, 179.6345, 2.206509786405951, 0.91821826409844, 0.7983375027915515
*, L, 150, Sedan, 12.920376770039457, 19.072183682122958, -0.9202165060670368, 179.31410000000002, 2.3966014231508526, 0.9089645234813634, 0.9009049368028893
*, L, 151, Sedan, 11.51822040531897, 15.707919757310151, -0.8120251127340352, 179.5651, 2.0801674182269014, 0.9161756607012359, 0.8379748872659647
*, R, 152, Sedan, 23.350294504098752, 19.142525969962207, -1.1007820353403144, 179.7101, 2.0271693543994798, 0.8722890052356022, 0.8479367146596859
*, R, 153, Sedan, 23.009014809708788, 15.664844586772006, -0.7109536275243077, 179.916259765625, 1.77837939453125, 0.835100523560209, 0.7526178010471203
*, R, 154, Sedan, 32.678723943465926, 15.552423299604722, -0.5097783927566018, 179.38145238325447, 2.233590813401775, 0.9861973791090545, 0.7592216072433982
*, R, 157, Sedan, 44.8065607199228, 15.375769249122186, -0.36755433674541926, 176.96912267485123, 2.3349974999999996, 0.9658414326534998, 0.7849314217181205
*, R, 158, Sedan, 51.257324517305626, 19.1702652232182, -0.013390624999999687, 177.76156815388762, 2.3935000000000004, 1.0017321316975516, 0.9256093749999998
*, R, 167, Sedan, 39.17569855600581, 21.87214704983489, -0.3812192019018321, -179.88378615538647, 2.3179999999999996, 0.9909936737188532, 0.8797040248691099
*, R, 238, Pedestrian, 11.076719881924873, -6.885445230526784, -0.1, 178.2929259950365, 0.3538095601774894, 0.4096998514740858, 0.9116837053733623
*, L1, 159, Sedan, 52.42045962507707, 21.967333978121005, -0.7648528921999515, 178.15551128349287, 2.1844858619578624, 0.8953528068239154, 0.675686773621383
*, L1, 160, Sedan, 61.97230065550376, 18.581026851589833, -0.20470165615288527, 177.6826926213317, 2.176226085913083, 0.9633562297853464, 0.8005839554154123
*, L1, 161, Sedan, 61.213811765521555, 15.248610158829479, -0.31973954678107064, 176.73131657464626, 2.1303880434206035, 0.9048893719294256, 0.7205936599980346
*, L1, 235, Pedestrian, 41.2155526991578, -6.244432487705126, 0.17205645058881305, 3.6715407322663194, 0.23781081514982644, 0.29379027207443364, 0.8979057591623036
*, L1, 236, Pedestrian, 42.258133396054745, -7.221960416150978, -0.21839149805226105, 5.265794906696078, 0.2983540196907166, 0.4122860159352121, 0.7738095166598913
*, L1, 237, Pedestrian, -2.3073470618599137, -5.695135092878786, -0.11312499999999992, 87.9454, 0.4861, 0.402, 1.096875
