* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00565_00532_01594_00532_01593, timestamp=1643357346.740994765
*, R, 139, Sedan, 52.332724857453286, -0.9442076140767313, 0.14757645003764744, -0.4068314088219916, 2.3209999999999997, 0.9515631232696465, 0.8281142104543123
*, L, 178, Sedan, 0.830246224534676, 22.18134806720809, -0.8040991844887823, 179.40175555555552, 2.2979978888678874, 1.0106222264725573, 0.7373647137069747
*, L, 179, Sedan, 7.741030221683104, 14.871246804332259, -0.8118410600124705, -179.8099, 2.096772186345333, 1.0278237210660603, 0.7303852091495198
*, L, 180, Sedan, 8.390532711685864, 18.81404772815131, -0.7094493005885717, -179.41666666666666, 2.0208604881153995, 0.9802861726250915, 0.6869842711599868
*, L, 181, Sedan, 15.452849018129703, 21.951832012763916, -0.6571624040529093, 178.33301180555554, 2.3306179562929144, 1.002609711672946, 0.7641879797354536
*, R, 182, Sedan, 24.473271715357654, 21.721764311901747, -1.0401885483554412, 179.28109999999998, 2.3629000000000002, 1.1952, 0.7845978285559372
*, R, 185, Sedan, 27.916367910967438, 15.024143274762537, -0.437467997895019, 179.5, 2.076507597167822, 1.092838339754106, 0.8114210637770841
*, R, 224, Sedan, 23.684793425527005, -9.156062756885149, -0.6068042940624814, 80.90129754464306, 1.893507177976784, 0.8441048077569652, 0.7101957059375185
*, L1, 106, Sedan, 119.42199814123627, 7.327350106883535, 0.6096497513082981, 5.198068992449835, 2.2328845168705547, 0.9829688925128692, 0.9874854248923224
*, L1, 175, Sedan, -24.45451115338014, 16.388453697726966, -0.5408554623168139, -173.7761000000001, 1.9583884139326084, 1.006435954790758, 0.8661445239823489
*, L1, 176, Sedan, -13.95420561898883, 23.03688776045933, -1.279777977073604, 179.95690000463847, 2.262722380216264, 1.151, 0.7453528905670253
*, L1, 177, Sedan, -6.898657928203193, 15.923072161334858, -0.49237407041643977, 179.1169, 2.3608, 0.9978994287048171, 0.82222250676356
*, L1, 183, Sedan, 22.539224186285992, 18.528911839154716, -0.9494493005885719, 179.48671874999997, 2.0208604881153995, 0.9802861726250915, 0.6869842711599868
*, L1, 184, Sedan, 19.31647611937362, 15.597088889072182, -0.9494493005885719, 179.7748046874999, 2.0208604881153995, 0.9802861726250915, 0.6869842711599868
*, L1, 187, Sedan, 40.95471578330353, 17.853903364654798, -0.16016847862122843, -177.81821035593694, 1.8328609449271147, 0.872832893353042, 0.7291408541284272
