* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00863_00830_02487_00830_02486, timestamp=1643184815.886162871
*, R, 136, Bus or Truck, 52.18736384946996, -4.046449892543239, 1.11, -0.21060000000000037, 7.01099999999999, 1.674779381443299, 2.14
*, R, 222, Sedan, 45.47114806865466, -0.16426249658525194, -0.1, -0.6211000000000002, 2.3264000000000005, 0.9963647058823527, 0.95
*, R, 228, Sedan, 36.72085194633837, -7.05154583298463, -0.4, 0.009000000000000341, 2.406, 1.0240764705882346, 1.05
*, R, 229, Sedan, 28.23163893189782, -11.221264282188427, -0.5, -1.3624000000000003, 2.6025000000000005, 1.1414999999999984, 1.05
*, L, 237, Sedan, 16.158164494437873, 10.369754278668198, -0.7, -178.5679, 2.2008999999999994, 0.8988014705882352, 0.95
*, L, 238, Sedan, 44.67324754693214, 12.929317220867684, -0.19097938144329896, 179.5908, 2.2386576470588233, 1.0580576470588237, 0.740979381443299
*, L, 240, Bus or Truck, 64.07081288090785, -12.375672961373766, 2, 0.3664999999999999, 4.4148, 1.9084999999999992, 1.4
*, L1, 239, Sedan, 79.80941747786756, 16.376365662821172, 0.5352207256041015, -178.3298, 2.409885882352941, 0.8954241176470579, 0.95
*, L1, 241, Sedan, 109.92959430477595, 10.866110244888773, 0.792142857142857, -179.95180000000002, 2.9249558823529407, 1.2529676470588231, 0.95
*, L1, 1403, Bus or Truck, -20.572956014330884, 14.38141410702815, 0.27294433593750034, -179.5024628117395, 6.33037109375, 1.4, 1.81461181640625
