* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00760_00727_02178_00727_02177, timestamp=1643184805.586183002
*, R, 136, Bus or Truck, 58.7355334871645, -0.38072934564797833, 1.11, -0.21060000000000037, 5.0109999999999975, 1.8388, 2.24
*, R, 210, Sedan, 15.294977808067415, -3.8109871008305163, -0.35561855670103093, -0.34020000000000034, 2.3639976470588246, 0.9288358823529403, 1.024381443298969
*, R, 217, Sedan, 50.916225282810046, 3.157511706429432, -0.22221901944527722, 0.6227564576270939, 2.4400000000000004, 1.0538823529411763, 0.8149732525596062
*, R, 222, Sedan, 13.509932600201864, 3.153347745996143, -0.5126288659793814, -0.6211000000000002, 2.032588235294118, 1.0027490700393238, 1.0373711340206186
*, L, 223, Sedan, -0.9222076169062348, 13.229491752532795, -0.2, -178.47619999999998, 2.307599999999999, 1.0928999999999998, 1.05
*, R, 225, Sedan, 29.087191659906598, -4.432051992622686, -0.3, 0.07390000000000008, 2.0592735294117652, 0.9287076470588225, 0.85
*, L, 226, Bus or Truck, 34.23192470588218, 16.644921176469744, 0.7, 180.0, 2.793799999999999, 1.0249999999999995, 1.2
*, L1, 206, Sedan, 89.76807917429869, 4.658770210895909, 1.4309580380154632, 2.3056000000000023, 2.280804705882353, 1.0180570588235294, 0.95
*, L1, 224, Bus or Truck, -26.674911099244127, 21.468122316729932, 1.0953077144226493, -179.6709, 6.579000000000006, 1.5066999999999995, 2.5
*, L1, 227, Sedan, 41.79202950422041, -8.121332976945268, -0.1, -0.09029999999999938, 2.2988000000000004, 0.986615294117647, 1.05
*, L1, 228, Sedan, 73.44071510854519, -7.481356375528776, 0.5060724276719253, 0.28939999999999966, 1.9987676470588236, 1.018167647058823, 0.95
*, L1, 229, Sedan, 74.69429755382043, -3.578615091213578, 0.09656797718458851, 0.009000000000000341, 2.306, 0.9523941176470582, 1.05
