* idx(tesseract_os2-64_cam-front_os1-128_cam-lrr)=00279_00246_00736_00246_00734, timestamp=1643184757.486283077
*, R, 111, Sedan, 68.23500000000017, 3.4975000000000005, 0.13, 1.1597999999999997, 2.3902, 1.1757999999999995, 0.99
*, R, 115, Bus or Truck, 48.5374999999997, 0.1124999999999976, 0.24, -0.5453999999999999, 2.512499999999999, 1.395399999999999, 1.7142857142857144
*, R, 123, Sedan, 61.88750000000011, -7.372500000000005, -0.29, -0.0945999999999998, 2.1563927272727272, 1.1003945454545452, 1.14
*, R, 135, Bus or Truck, 48.74749999999993, -3.7475000000000023, 0.46, 1.1335000000000002, 2.2722159153848707, 1.129417525773194, 1.13
*, R, 136, Bus or Truck, 71.53000000000014, -3.82, 1.24, 0.28939999999999966, 3.9110000000000014, 1.5387999999999997, 2.33
*, L, 142, Sedan, 33.10789844674764, 28.117175314942415, 0.08391027450565297, -178.7636, 2.3994999999999984, 1.1735999999999998, 2.07
*, L, 143, Sedan, 35.55214743491797, 33.380374597433274, -0.21307707317073205, -179.7101, 2.361799999999999, 1.2147999999999997, 0.95
*, L, 144, Bus or Truck, 42.26597617112384, 21.077045359409, 1.2067926829268294, -179.68273971401177, 6.226500000000001, 1.4472999999999998, 2.16
*, L, 150, Bus or Truck, 87.8625, 17.2375, 0.53, -178.837, 5.518900000000001, 1.6093999999999995, 2.48
*, L1, 146, Sedan, -5.618749999991451, 17.4675000000002, -0.7, 180.0, 2.3499999999999996, 1.0874999999999992, 0.95
*, L1, 160, Bus or Truck, 164.66658481224567, 18.32959903753624, 3.800000000000001, -179.4896, 5.946846878201627, 1.5651999999999995, 2.09
*, L1, 170, Bus or Truck, 101.8737924951406, -2.7654839427157185, 2.118432638985778, 1.152611715698241, 4.0709, 1.4623999999999993, 2.5
